time,distance(meters),num_sats,flags
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191000,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191001,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191002,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191003,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191004,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191005,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191006,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191007,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191008,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191009,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191010,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191011,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191012,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191013,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191014,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191015,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191016,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191017,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191018,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191019,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191020,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191021,100.00, 9, 1
19691231_191022,100.00, 9, 1
19691231_191022,100.00, 9, 1
19691231_191022,100.00, 9, 1
19691231_191022,100.00, 9, 1
19691231_191022,100.00, 9, 1
19691231_191022,100.00, 9, 1
19691231_191022,100.00, 9, 1
19691231_191022,100.00, 9, 1
19691231_191022,100.00, 9, 1
19691231_191022,100.00, 9, 1
19691231_191022,100.00, 9, 1
19691231_191022,100.00, 9, 1
19691231_191022,100.00, 9, 1
